player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
Random2,60,16,59,0,2,4,2,False
Random3,60,16,60,-10,3,4,3,False
Random4,60,16,89,-10,1,4,2,False
ISMCTS,60,17,49,1,2,348,53,False
Random2,60,17,77,18,0,4,2,False
Random3,60,17,64,4,1,4,3,False
Random4,60,17,82,4,3,4,2,False
ISMCTS,60,18,48,-1,3,349,53,False
Random2,60,18,94,17,0,4,2,False
Random3,60,18,64,0,1,4,3,False
Random4,60,18,82,0,1,4,2,False
ISMCTS,60,18,52,4,1,349,54,True
Random2,60,18,101,7,0,4,2,True
Random3,60,18,65,1,3,4,3,True
Random4,60,18,86,1,1,4,2,True
ISMCTS,61,1,10,10,0,349,54,False
Random2,61,1,2,2,2,4,2,False
Random3,61,1,4,4,1,4,3,False
Random4,61,1,0,4,3,4,2,False
ISMCTS,61,2,8,-2,3,350,54,False
Random2,61,2,6,4,1,4,2,False
Random3,61,2,18,14,0,4,3,False
Random4,61,2,0,14,2,4,2,False
ISMCTS,61,3,8,0,1,350,54,False
Random2,61,3,-1,-7,3,4,2,False
Random3,61,3,18,0,1,4,3,False
Random4,61,3,23,0,0,4,2,False
ISMCTS,61,4,0,-8,3,351,54,False
Random2,61,4,3,4,1,4,2,False
Random3,61,4,20,2,2,4,3,False
Random4,61,4,41,2,0,4,2,False
ISMCTS,61,5,11,11,0,351,54,False
Random2,61,5,4,1,2,4,2,False
Random3,61,5,20,0,3,4,3,False
Random4,61,5,45,0,1,4,2,False
ISMCTS,61,6,15,4,1,351,54,False
Random2,61,6,4,0,2,4,2,False
Random3,61,6,36,16,0,4,3,False
Random4,61,6,41,16,3,4,2,False
ISMCTS,61,7,15,0,3,352,54,False
Random2,61,7,5,1,2,4,2,False
Random3,61,7,48,12,0,4,3,False
Random4,61,7,44,12,1,4,2,False
ISMCTS,61,8,6,-9,3,353,54,False
Random2,61,8,22,17,0,4,2,False
Random3,61,8,49,1,2,4,3,False
Random4,61,8,51,1,1,4,2,False
ISMCTS,61,9,-4,-10,3,354,54,False
Random2,61,9,22,0,2,4,2,False
Random3,61,9,65,16,0,4,3,False
Random4,61,9,61,16,1,4,2,False
ISMCTS,61,10,3,7,0,354,54,False
Random2,61,10,26,4,1,4,2,False
Random3,61,10,69,4,1,4,3,False
Random4,61,10,62,4,3,4,2,False
ISMCTS,61,11,0,-3,3,355,54,False
Random2,61,11,26,0,2,4,2,False
Random3,61,11,73,4,1,4,3,False
Random4,61,11,77,4,0,4,2,False
ISMCTS,61,12,0,0,2,356,54,False
Random2,61,12,31,5,1,4,2,False
Random3,61,12,73,0,2,4,3,False
Random4,61,12,88,0,0,4,2,False
ISMCTS,61,13,0,0,2,357,54,False
Random2,61,13,35,4,1,4,2,False
Random3,61,13,85,12,0,4,3,False
Random4,61,13,88,12,2,4,2,False
ISMCTS,61,14,17,17,0,357,54,False
Random2,61,14,30,-5,3,4,2,False
Random3,61,14,85,0,2,4,3,False
Random4,61,14,92,0,1,4,2,False
ISMCTS,61,15,20,3,2,357,54,False
Random2,61,15,35,5,1,4,2,False
Random3,61,15,93,8,0,4,3,False
Random4,61,15,92,8,3,4,2,False
ISMCTS,61,16,39,19,0,357,54,False
Random2,61,16,31,-4,3,4,2,False
Random3,61,16,93,0,2,4,3,False
Random4,61,16,93,0,1,4,2,False
ISMCTS,61,16,42,3,2,357,54,True
Random2,61,16,38,7,1,4,2,True
Random3,61,16,108,15,0,4,3,True
Random4,61,16,84,15,3,4,2,True
ISMCTS,62,1,-6,-6,3,358,54,False
Random2,62,1,0,0,1,4,3,False
Random3,62,1,22,22,0,4,3,False
Random4,62,1,0,22,1,4,2,False
ISMCTS,62,2,-6,0,1,359,54,False
Random2,62,2,16,16,0,4,3,False
Random3,62,2,22,0,1,4,3,False
Random4,62,2,0,0,1,4,2,False
ISMCTS,62,3,-5,1,2,359,54,False
Random2,62,3,12,-4,3,4,3,False
Random3,62,3,28,6,1,4,3,False
Random4,62,3,13,6,0,4,2,False
ISMCTS,62,4,-5,0,1,359,54,False
Random2,62,4,7,-5,3,4,3,False
Random3,62,4,28,0,1,4,3,False
Random4,62,4,34,0,0,4,2,False
ISMCTS,62,5,9,14,0,359,54,False
Random2,62,5,7,0,2,4,3,False
Random3,62,5,19,-9,3,4,3,False
Random4,62,5,45,-9,1,4,2,False
ISMCTS,62,6,12,3,1,359,54,False
Random2,62,6,3,-4,3,4,3,False
Random3,62,6,21,2,2,4,3,False
Random4,62,6,60,2,0,4,2,False
ISMCTS,62,7,12,0,3,360,54,False
Random2,62,7,9,6,0,4,3,False
Random3,62,7,26,5,1,4,3,False
Random4,62,7,65,5,1,4,2,False
ISMCTS,62,8,6,-6,3,361,54,False
Random2,62,8,22,13,0,4,3,False
Random3,62,8,26,0,2,4,3,False
Random4,62,8,74,0,1,4,2,False
ISMCTS,62,9,2,-4,3,362,54,False
Random2,62,9,23,1,2,4,3,False
Random3,62,9,39,13,0,4,3,False
Random4,62,9,80,13,1,4,2,False
ISMCTS,62,10,9,7,0,362,54,False
Random2,62,10,27,4,1,4,3,False
Random3,62,10,42,3,2,4,3,False
Random4,62,10,82,3,3,4,2,False
ISMCTS,62,11,9,0,2,362,54,False
Random2,62,11,29,2,1,4,3,False
Random3,62,11,58,16,0,4,3,False
Random4,62,11,80,16,3,4,2,False
ISMCTS,62,12,14,5,1,362,54,False
Random2,62,12,32,3,2,4,3,False
Random3,62,12,53,-5,3,4,3,False
Random4,62,12,93,-5,0,4,2,False
ISMCTS,62,13,14,0,2,362,54,False
Random2,62,13,46,14,0,4,3,False
Random3,62,13,62,9,1,4,3,False
Random4,62,13,86,9,3,4,2,False
ISMCTS,62,13,40,0,4,362,55,True
Random2,62,13,72,0,4,4,3,True
Random3,62,13,62,26,0,4,3,True
Random4,62,13,102,26,7,4,2,True
ISMCTS,63,1,2,2,2,362,55,False
Random2,63,1,1,1,3,4,3,False
Random3,63,1,7,7,0,4,3,False
Random4,63,1,6,7,1,4,2,False
ISMCTS,63,2,-7,-9,3,363,55,False
Random2,63,2,4,3,2,4,3,False
Random3,63,2,11,4,1,4,3,False
Random4,63,2,24,4,0,4,2,False
ISMCTS,63,3,-16,-9,3,364,55,False
Random2,63,3,5,1,2,4,3,False
Random3,63,3,17,6,1,4,3,False
Random4,63,3,42,6,0,4,2,False
ISMCTS,63,4,-11,5,1,364,55,False
Random2,63,4,12,7,0,4,3,False
Random3,63,4,17,0,3,4,3,False
Random4,63,4,46,0,2,4,2,False
ISMCTS,63,5,-7,4,1,364,55,False
Random2,63,5,6,-6,3,4,3,False
Random3,63,5,17,0,2,4,3,False
Random4,63,5,64,0,0,4,2,False
ISMCTS,63,6,-7,0,2,364,55,False
Random2,63,6,-1,-7,3,4,3,False
Random3,63,6,21,4,1,4,3,False
Random4,63,6,83,4,0,4,2,False
ISMCTS,63,7,-16,-9,3,365,55,False
Random2,63,7,-1,0,2,4,3,False
Random3,63,7,45,24,0,4,3,False
Random4,63,7,84,24,1,4,2,False
ISMCTS,63,8,-19,-3,3,366,55,False
Random2,63,8,15,16,0,4,3,False
Random3,63,8,48,3,1,4,3,False
Random4,63,8,84,3,2,4,2,False
ISMCTS,63,9,-17,2,2,366,55,False
Random2,63,9,15,0,3,4,3,False
Random3,63,9,58,10,0,4,3,False
Random4,63,9,88,10,1,4,2,False
ISMCTS,63,9,-17,0,2,366,56,True
Random2,63,9,13,-2,3,4,3,True
Random3,63,9,62,4,1,4,3,True
Random4,63,9,102,4,0,4,2,True
ISMCTS,64,1,5,5,1,366,56,False
Random2,64,1,7,7,0,4,3,False
Random3,64,1,0,0,3,4,3,False
Random4,64,1,4,0,2,4,2,False
ISMCTS,64,2,14,9,0,366,56,False
Random2,64,2,7,0,3,4,3,False
Random3,64,2,3,3,2,4,3,False
Random4,64,2,8,3,1,4,2,False
ISMCTS,64,3,14,0,3,367,56,False
Random2,64,3,12,5,1,4,3,False
Random3,64,3,4,1,2,4,3,False
Random4,64,3,18,1,0,4,2,False
ISMCTS,64,4,29,15,0,367,56,False
Random2,64,4,12,0,2,4,3,False
Random3,64,4,5,1,1,4,3,False
Random4,64,4,18,1,2,4,2,False
ISMCTS,64,5,19,-10,3,368,56,False
Random2,64,5,18,6,1,4,3,False
Random3,64,5,21,16,0,4,3,False
Random4,64,5,22,16,2,4,2,False
ISMCTS,64,6,28,9,0,368,56,False
Random2,64,6,19,1,2,4,3,False
Random3,64,6,26,5,1,4,3,False
Random4,64,6,23,5,2,4,2,False
ISMCTS,64,7,24,-4,3,369,56,False
Random2,64,7,23,4,1,4,3,False
Random3,64,7,26,0,2,4,3,False
Random4,64,7,39,0,0,4,2,False
ISMCTS,64,8,24,0,2,370,56,False
Random2,64,8,35,12,0,4,3,False
Random3,64,8,26,0,2,4,3,False
Random4,64,8,43,0,1,4,2,False
ISMCTS,64,9,23,-1,3,371,56,False
Random2,64,9,39,4,1,4,3,False
Random3,64,9,26,0,2,4,3,False
Random4,64,9,56,0,0,4,2,False
ISMCTS,64,10,23,0,2,371,56,False
Random2,64,10,35,-4,3,4,3,False
Random3,64,10,31,5,1,4,3,False
Random4,64,10,71,5,0,4,2,False
ISMCTS,64,11,25,2,2,371,56,False
Random2,64,11,48,13,0,4,3,False
Random3,64,11,28,-3,3,4,3,False
Random4,64,11,75,-3,1,4,2,False
ISMCTS,64,12,21,-4,3,372,56,False
Random2,64,12,52,4,1,4,3,False
Random3,64,12,44,16,0,4,3,False
Random4,64,12,75,16,2,4,2,False
ISMCTS,64,13,22,1,2,372,56,False
Random2,64,13,47,-5,3,4,3,False
Random3,64,13,51,7,1,4,3,False
Random4,64,13,88,7,0,4,2,False
ISMCTS,64,14,16,-6,3,373,56,False
Random2,64,14,47,0,2,4,3,False
Random3,64,14,64,13,0,4,3,False
Random4,64,14,97,13,1,4,2,False
ISMCTS,64,15,34,18,0,373,56,False
Random2,64,15,48,1,1,4,3,False
Random3,64,15,65,1,1,4,3,False
Random4,64,15,93,1,3,4,2,False
ISMCTS,64,15,42,8,1,373,56,True
Random2,64,15,41,-7,3,4,3,True
Random3,64,15,66,1,2,4,4,True
Random4,64,15,107,1,0,4,2,True
ISMCTS,65,1,7,7,0,373,56,False
Random2,65,1,6,6,1,4,4,False
Random3,65,1,0,0,3,4,3,False
Random4,65,1,3,0,2,4,2,False
ISMCTS,65,2,7,0,2,373,56,False
Random2,65,2,-1,-7,3,4,4,False
Random3,65,2,13,13,0,4,3,False
Random4,65,2,13,13,1,4,2,False
ISMCTS,65,3,12,5,1,373,56,False
Random2,65,3,-5,-4,3,4,4,False
Random3,65,3,27,14,0,4,3,False
Random4,65,3,14,14,2,4,2,False
ISMCTS,65,4,5,-7,3,374,56,False
Random2,65,4,-5,0,2,4,4,False
Random3,65,4,36,9,1,4,3,False
Random4,65,4,28,9,0,4,2,False
ISMCTS,65,5,8,3,1,374,56,False
Random2,65,5,-4,1,3,4,4,False
Random3,65,5,38,2,2,4,3,False
Random4,65,5,38,2,0,4,2,False
ISMCTS,65,6,-2,-10,3,375,56,False
Random2,65,6,17,21,0,4,4,False
Random3,65,6,43,5,1,4,3,False
Random4,65,6,38,5,2,4,2,False
ISMCTS,65,7,-2,0,1,375,56,False
Random2,65,7,14,-3,3,4,4,False
Random3,65,7,43,0,1,4,3,False
Random4,65,7,57,0,0,4,2,False
ISMCTS,65,8,-5,-3,3,376,56,False
Random2,65,8,18,4,1,4,4,False
Random3,65,8,58,15,0,4,3,False
Random4,65,8,57,15,2,4,2,False
ISMCTS,65,9,-5,0,2,376,56,False
Random2,65,9,22,4,1,4,4,False
Random3,65,9,50,-8,3,4,3,False
Random4,65,9,77,-8,0,4,2,False
ISMCTS,65,10,-3,2,1,376,56,False
Random2,65,10,22,0,3,4,4,False
Random3,65,10,63,13,0,4,3,False
Random4,65,10,78,13,2,4,2,False
ISMCTS,65,11,-10,-7,3,377,56,False
Random2,65,11,22,0,2,4,4,False
Random3,65,11,76,13,0,4,3,False
Random4,65,11,88,13,1,4,2,False
ISMCTS,65,12,-6,4,1,377,56,False
Random2,65,12,24,2,2,4,4,False
Random3,65,12,89,13,0,4,3,False
Random4,65,12,85,13,3,4,2,False
ISMCTS,65,13,7,13,0,377,56,False
Random2,65,13,24,0,2,4,4,False
Random3,65,13,81,-8,3,4,3,False
Random4,65,13,96,-8,1,4,2,False
ISMCTS,65,13,11,4,1,377,57,True
Random2,65,13,24,0,3,4,4,True
Random3,65,13,89,8,0,4,3,True
Random4,65,13,100,8,1,4,2,True
ISMCTS,66,1,0,0,3,378,57,False
Random2,66,1,10,10,0,4,4,False
Random3,66,1,2,2,2,4,3,False
Random4,66,1,4,2,1,4,2,False
ISMCTS,66,2,4,4,1,378,57,False
Random2,66,2,10,0,2,4,4,False
Random3,66,2,-8,-10,3,4,3,False
Random4,66,2,26,-10,0,4,2,False
ISMCTS,66,3,4,0,2,378,57,False
Random2,66,3,16,6,1,4,4,False
Random3,66,3,12,20,0,4,3,False
Random4,66,3,16,20,3,4,2,False
ISMCTS,66,4,11,7,0,378,57,False
Random2,66,4,19,3,2,4,4,False
Random3,66,4,17,5,1,4,3,False
Random4,66,4,17,5,3,4,2,False
ISMCTS,66,5,5,-6,3,379,57,False
Random2,66,5,23,4,1,4,4,False
Random3,66,5,35,18,0,4,3,False
Random4,66,5,17,18,2,4,2,False
ISMCTS,66,6,6,1,3,380,57,False
Random2,66,6,29,6,0,4,4,False
Random3,66,6,39,4,2,4,3,False
Random4,66,6,22,4,1,4,2,False
ISMCTS,66,7,3,-3,3,381,57,False
Random2,66,7,29,0,1,4,4,False
Random3,66,7,39,0,1,4,3,False
Random4,66,7,41,0,0,4,2,False
ISMCTS,66,8,18,15,0,381,57,False
Random2,66,8,22,-7,3,4,4,False
Random3,66,8,43,4,1,4,3,False
Random4,66,8,45,4,1,4,2,False
ISMCTS,66,9,18,0,2,381,57,False
Random2,66,9,35,13,0,4,4,False
Random3,66,9,50,7,1,4,3,False
Random4,66,9,41,7,3,4,2,False
ISMCTS,66,10,27,9,0,381,57,False
Random2,66,10,38,3,2,4,4,False
Random3,66,10,54,4,1,4,3,False
Random4,66,10,41,4,3,4,2,False
ISMCTS,66,11,27,0,1,381,57,False
Random2,66,11,59,21,0,4,4,False
Random3,66,11,49,-5,3,4,3,False
Random4,66,11,41,-5,1,4,2,False
ISMCTS,66,12,30,3,1,381,57,False
Random2,66,12,59,0,3,4,4,False
Random3,66,12,59,10,0,4,3,False
Random4,66,12,44,10,1,4,2,False
ISMCTS,66,13,56,0,4,381,57,False
Random2,66,13,85,0,4,4,4,False
Random3,66,13,49,16,3,4,3,False
Random4,66,13,70,16,4,4,2,False
ISMCTS,66,14,56,0,2,381,57,False
Random2,66,14,89,4,1,4,4,False
Random3,66,14,44,-5,3,4,3,False
Random4,66,14,87,-5,0,4,2,False
ISMCTS,66,15,66,10,0,381,57,False
Random2,66,15,89,0,2,4,4,False
Random3,66,15,44,0,2,4,3,False
Random4,66,15,93,0,1,4,2,False
ISMCTS,66,15,66,0,2,381,57,True
Random2,66,15,80,-9,3,4,4,True
Random3,66,15,48,4,1,4,3,True
Random4,66,15,114,4,0,4,4,True
ISMCTS,67,1,1,1,3,382,57,False
Random2,67,1,5,5,1,4,4,False
Random3,67,1,6,6,0,4,4,False
Random4,67,1,4,6,2,4,2,False
ISMCTS,67,2,8,7,0,382,57,False
Random2,67,2,6,1,3,4,4,False
Random3,67,2,12,6,1,4,4,False
Random4,67,2,6,6,2,4,2,False
ISMCTS,67,3,-2,-10,3,383,57,False
Random2,67,3,18,12,1,4,4,False
Random3,67,3,13,1,2,4,4,False
Random4,67,3,19,1,0,4,2,False
ISMCTS,67,4,2,4,1,383,57,False
Random2,67,4,18,0,3,4,4,False
Random3,67,4,21,8,0,4,4,False
Random4,67,4,23,8,1,4,2,False
ISMCTS,67,5,0,-2,3,384,57,False
Random2,67,5,34,16,0,4,4,False
Random3,67,5,21,0,2,4,4,False
Random4,67,5,25,0,1,4,2,False
ISMCTS,67,6,5,5,0,384,57,False
Random2,67,6,38,4,1,4,4,False
Random3,67,6,24,3,3,4,4,False
Random4,67,6,29,3,1,4,2,False
ISMCTS,67,7,5,0,2,385,57,False
Random2,67,7,41,3,1,4,4,False
Random3,67,7,37,13,0,4,4,False
Random4,67,7,29,13,2,4,2,False
ISMCTS,67,8,17,12,1,385,57,False
Random2,67,8,31,-10,3,4,4,False
Random3,67,8,37,0,2,4,4,False
Random4,67,8,43,0,0,4,2,False
ISMCTS,67,9,17,0,3,386,57,False
Random2,67,9,33,2,2,4,4,False
Random3,67,9,42,5,1,4,4,False
Random4,67,9,52,5,0,4,2,False
ISMCTS,67,10,17,0,2,386,57,False
Random2,67,10,24,-9,3,4,4,False
Random3,67,10,49,7,1,4,4,False
Random4,67,10,70,7,0,4,2,False
ISMCTS,67,11,23,6,1,386,57,False
Random2,67,11,33,9,0,4,4,False
Random3,67,11,50,1,2,4,4,False
Random4,67,11,70,1,3,4,2,False
ISMCTS,67,12,13,-10,3,387,57,False
Random2,67,12,51,18,0,4,4,False
Random3,67,12,56,6,1,4,4,False
Random4,67,12,72,6,2,4,2,False
ISMCTS,67,13,21,8,0,387,57,False
Random2,67,13,59,8,0,4,4,False
Random3,67,13,56,0,2,4,4,False
Random4,67,13,72,0,2,4,2,False
ISMCTS,67,14,26,5,1,387,57,False
Random2,67,14,75,16,0,4,4,False
Random3,67,14,60,4,2,4,4,False
Random4,67,14,63,4,3,4,2,False
ISMCTS,67,15,23,-3,3,388,57,False
Random2,67,15,75,0,2,4,4,False
Random3,67,15,61,1,1,4,4,False
Random4,67,15,81,1,0,4,2,False
ISMCTS,67,16,26,3,2,388,57,False
Random2,67,16,79,4,1,4,4,False
Random3,67,16,74,13,0,4,4,False
Random4,67,16,77,13,3,4,2,False
ISMCTS,67,17,27,1,2,388,57,False
Random2,67,17,98,19,0,4,4,False
Random3,67,17,66,-8,3,4,4,False
Random4,67,17,81,-8,1,4,2,False
ISMCTS,67,17,42,15,0,388,58,True
Random2,67,17,102,4,2,4,4,True
Random3,67,17,73,7,1,4,4,True
Random4,67,17,71,7,3,4,2,True
ISMCTS,68,1,3,3,1,388,58,False
Random2,68,1,1,1,2,4,4,False
Random3,68,1,-6,-6,3,4,4,False
Random4,68,1,18,-6,0,4,2,False
ISMCTS,68,2,-6,-9,3,389,58,False
Random2,68,2,26,25,0,4,4,False
Random3,68,2,-6,0,1,4,4,False
Random4,68,2,18,0,1,4,2,False
ISMCTS,68,3,-6,0,2,389,58,False
Random2,68,3,18,-8,3,4,4,False
Random3,68,3,-4,2,1,4,4,False
Random4,68,3,40,2,0,4,2,False
ISMCTS,68,4,-12,-6,3,390,58,False
Random2,68,4,34,16,0,4,4,False
Random3,68,4,1,5,1,4,4,False
Random4,68,4,41,5,2,4,2,False
ISMCTS,68,5,-19,-7,3,391,58,False
Random2,68,5,38,4,1,4,4,False
Random3,68,5,1,0,2,4,4,False
Random4,68,5,60,0,0,4,2,False
ISMCTS,68,6,-10,9,0,391,58,False
Random2,68,6,38,0,2,4,4,False
Random3,68,6,8,7,1,4,4,False
Random4,68,6,60,7,2,4,2,False
ISMCTS,68,7,-3,7,1,391,58,False
Random2,68,7,51,13,0,4,4,False
Random3,68,7,12,4,2,4,4,False
Random4,68,7,52,4,3,4,2,False
ISMCTS,68,8,-12,-9,3,392,58,False
Random2,68,8,51,0,2,4,4,False
Random3,68,8,16,4,1,4,4,False
Random4,68,8,73,4,0,4,2,False
ISMCTS,68,9,6,18,0,392,58,False
Random2,68,9,51,0,2,4,4,False
Random3,68,9,10,-6,3,4,4,False
Random4,68,9,77,-6,1,4,2,False
ISMCTS,68,10,7,1,1,392,58,False
Random2,68,10,45,-6,3,4,4,False
Random3,68,10,11,1,1,4,4,False
Random4,68,10,97,1,0,4,2,False
ISMCTS,68,10,-1,-8,3,393,59,True
Random2,68,10,62,17,0,4,4,True
Random3,68,10,14,3,2,4,4,True
Random4,68,10,101,3,1,4,2,True
ISMCTS,69,1,1,1,2,393,59,False
Random2,69,1,3,3,1,4,4,False
Random3,69,1,22,22,0,4,4,False
Random4,69,1,-10,22,3,4,2,False
ISMCTS,69,2,-7,-8,3,394,59,False
Random2,69,2,6,3,2,4,4,False
Random3,69,2,39,17,0,4,4,False
Random4,69,2,-6,17,1,4,2,False
ISMCTS,69,3,-6,1,2,394,59,False
Random2,69,3,13,7,1,4,4,False
Random3,69,3,31,-8,3,4,4,False
Random4,69,3,10,-8,0,4,2,False
ISMCTS,69,4,-5,1,2,394,59,False
Random2,69,4,30,17,0,4,4,False
Random3,69,4,25,-6,3,4,4,False
Random4,69,4,14,-6,1,4,2,False
ISMCTS,69,5,-1,4,1,394,59,False
Random2,69,5,33,3,2,4,4,False
Random3,69,5,25,0,3,4,4,False
Random4,69,5,23,0,0,4,2,False
ISMCTS,69,6,-1,0,1,394,59,False
Random2,69,6,52,19,0,4,4,False
Random3,69,6,22,-3,3,4,4,False
Random4,69,6,23,-3,1,4,2,False
ISMCTS,69,7,3,4,1,394,59,False
Random2,69,7,52,0,2,4,4,False
Random3,69,7,44,22,0,4,4,False
Random4,69,7,13,22,3,4,2,False
ISMCTS,69,8,4,1,2,394,59,False
Random2,69,8,49,-3,3,4,4,False
Random3,69,8,48,4,1,4,4,False
Random4,69,8,27,4,0,4,2,False
ISMCTS,69,9,5,1,2,394,59,False
Random2,69,9,52,3,1,4,4,False
Random3,69,9,69,21,0,4,4,False
Random4,69,9,18,21,3,4,2,False
ISMCTS,69,10,6,1,2,394,59,False
Random2,69,10,52,0,3,4,4,False
Random3,69,10,78,9,0,4,4,False
Random4,69,10,24,9,1,4,2,False
ISMCTS,69,11,16,10,0,394,59,False
Random2,69,11,56,4,1,4,4,False
Random3,69,11,78,0,3,4,4,False
Random4,69,11,26,0,2,4,2,False
ISMCTS,69,12,22,6,0,394,59,False
Random2,69,12,58,2,3,4,4,False
Random3,69,12,82,4,1,4,4,False
Random4,69,12,30,4,1,4,2,False
ISMCTS,69,13,44,22,0,394,59,False
Random2,69,13,52,-6,3,4,4,False
Random3,69,13,82,0,1,4,4,False
Random4,69,13,30,0,1,4,2,False
ISMCTS,69,14,45,1,2,394,59,False
Random2,69,14,45,-7,3,4,4,False
Random3,69,14,99,17,0,4,4,False
Random4,69,14,35,17,1,4,2,False
ISMCTS,69,15,45,0,1,394,59,False
Random2,69,15,65,20,0,4,4,False
Random3,69,15,99,0,1,4,4,False
Random4,69,15,31,0,3,4,2,False
ISMCTS,69,15,46,1,2,395,59,True
Random2,69,15,74,9,0,4,4,True
Random3,69,15,100,1,2,4,4,True
Random4,69,15,36,1,1,4,3,True
ISMCTS,70,1,3,3,1,395,59,False
Random2,70,1,1,1,3,4,4,False
Random3,70,1,3,3,1,4,4,False
Random4,70,1,9,3,0,4,3,False
ISMCTS,70,2,3,0,1,395,59,False
Random2,70,2,24,23,0,4,4,False
Random3,70,2,-4,-7,3,4,4,False
Random4,70,2,9,-7,1,4,3,False
ISMCTS,70,3,3,0,2,396,59,False
Random2,70,3,24,0,2,4,4,False
Random3,70,3,9,13,0,4,4,False
Random4,70,3,12,13,1,4,3,False
ISMCTS,70,4,16,13,0,396,59,False
Random2,70,4,26,2,1,4,4,False
Random3,70,4,9,0,3,4,4,False
Random4,70,4,13,0,2,4,3,False
ISMCTS,70,5,17,1,2,396,59,False
Random2,70,5,22,-4,3,4,4,False
Random3,70,5,23,14,0,4,4,False
Random4,70,5,18,14,1,4,3,False
ISMCTS,70,6,17,0,2,396,59,False
Random2,70,6,15,-7,3,4,4,False
Random3,70,6,41,18,0,4,4,False
Random4,70,6,23,18,1,4,3,False
ISMCTS,70,7,8,-9,3,397,59,False
Random2,70,7,19,4,2,4,4,False
Random3,70,7,54,13,0,4,4,False
Random4,70,7,31,13,1,4,3,False
ISMCTS,70,8,8,0,2,397,59,False
Random2,70,8,12,-7,3,4,4,False
Random3,70,8,63,9,1,4,4,False
Random4,70,8,45,9,0,4,3,False
ISMCTS,70,9,13,5,1,397,59,False
Random2,70,9,12,0,2,4,4,False
Random3,70,9,60,-3,3,4,4,False
Random4,70,9,59,-3,0,4,3,False
ISMCTS,70,10,12,-1,3,398,59,False
Random2,70,10,12,0,1,4,4,False
Random3,70,10,60,0,1,4,4,False
Random4,70,10,76,0,0,4,3,False
ISMCTS,70,11,12,0,2,399,59,False
Random2,70,11,26,14,0,4,4,False
Random3,70,11,60,0,2,4,4,False
Random4,70,11,78,0,1,4,3,False
ISMCTS,70,12,25,13,0,399,59,False
Random2,70,12,29,3,1,4,4,False
Random3,70,12,59,-1,3,4,4,False
Random4,70,12,79,-1,2,4,3,False
ISMCTS,70,13,25,0,3,400,59,False
Random2,70,13,37,8,0,4,4,False
Random3,70,13,63,4,1,4,4,False
Random4,70,13,83,4,1,4,3,False
ISMCTS,70,14,18,-7,3,401,59,False
Random2,70,14,42,5,1,4,4,False
Random3,70,14,77,14,0,4,4,False
Random4,70,14,87,14,2,4,3,False
ISMCTS,70,15,30,12,0,401,59,False
Random2,70,15,42,0,2,4,4,False
Random3,70,15,81,4,1,4,4,False
Random4,70,15,87,4,2,4,3,False
ISMCTS,70,16,30,0,2,402,59,False
Random2,70,16,46,4,1,4,4,False
Random3,70,16,81,0,2,4,4,False
Random4,70,16,99,0,0,4,3,False
ISMCTS,70,17,22,-8,3,403,59,False
Random2,70,17,59,13,0,4,4,False
Random3,70,17,92,11,1,4,4,False
Random4,70,17,99,11,2,4,3,False
ISMCTS,70,17,20,-2,3,404,60,True
Random2,70,17,63,4,1,4,4,True
Random3,70,17,105,13,0,4,4,True
Random4,70,17,100,13,2,4,3,True
ISMCTS,71,1,-10,-10,3,405,60,False
Random2,71,1,4,4,1,4,4,False
Random3,71,1,1,1,2,4,4,False
Random4,71,1,21,1,0,4,3,False
ISMCTS,71,2,-9,1,2,405,60,False
Random2,71,2,22,18,0,4,4,False
Random3,71,2,6,5,1,4,4,False
Random4,71,2,13,5,3,4,3,False
ISMCTS,71,3,5,14,0,405,60,False
Random2,71,3,29,7,1,4,4,False
Random3,71,3,0,-6,3,4,4,False
Random4,71,3,14,-6,2,4,3,False
ISMCTS,71,4,11,6,0,405,60,False
Random2,71,4,29,0,3,4,4,False
Random3,71,4,6,6,0,4,4,False
Random4,71,4,18,6,2,4,3,False
ISMCTS,71,5,1,-10,3,406,60,False
Random2,71,5,36,7,1,4,4,False
Random3,71,5,10,4,2,4,4,False
Random4,71,5,33,4,0,4,3,False
ISMCTS,71,6,5,4,2,406,60,False
Random2,71,6,50,14,0,4,4,False
Random3,71,6,3,-7,3,4,4,False
Random4,71,6,38,-7,1,4,3,False
ISMCTS,71,7,5,0,2,406,60,False
Random2,71,7,53,3,1,4,4,False
Random3,71,7,-5,-8,3,4,4,False
Random4,71,7,59,-8,0,4,3,False
ISMCTS,71,8,5,0,3,407,60,False
Random2,71,8,66,13,0,4,4,False
Random3,71,8,-4,1,2,4,4,False
Random4,71,8,61,1,1,4,3,False
ISMCTS,71,9,9,4,1,407,60,False
Random2,71,9,68,2,2,4,4,False
Random3,71,9,6,10,0,4,4,False
Random4,71,9,61,10,3,4,3,False
ISMCTS,71,10,6,-3,3,408,60,False
Random2,71,10,68,0,1,4,4,False
Random3,71,10,25,19,0,4,4,False
Random4,71,10,61,19,1,4,3,False
ISMCTS,71,11,9,3,2,408,60,False
Random2,71,11,77,9,0,4,4,False
Random3,71,11,29,4,1,4,4,False
Random4,71,11,61,4,3,4,3,False
ISMCTS,71,12,0,-9,3,409,60,False
Random2,71,12,79,2,2,4,4,False
Random3,71,12,34,5,1,4,4,False
Random4,71,12,79,5,0,4,3,False
ISMCTS,71,13,6,6,1,409,60,False
Random2,71,13,79,0,2,4,4,False
