player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
DQN,60,15,89,0,1,258,1,False
Random3,60,15,77,6,3,0,2,False
Random4,60,15,61,6,2,0,5,False
ISMCTS,60,16,30,17,4,161,52,False
DQN,60,16,87,-2,1,258,1,False
Random3,60,16,77,0,2,0,2,False
Random4,60,16,62,0,3,0,5,False
ISMCTS,60,17,37,7,3,162,52,False
DQN,60,17,89,2,2,258,1,False
Random3,60,17,77,0,1,0,2,False
Random4,60,17,69,0,3,0,5,False
ISMCTS,60,18,32,-5,1,162,52,False
DQN,60,18,89,0,2,258,1,False
Random3,60,18,78,1,3,0,2,False
Random4,60,18,89,1,4,0,5,False
ISMCTS,60,18,32,0,2,162,53,True
DQN,60,18,111,22,4,259,1,True
Random3,60,18,72,-6,1,0,2,True
Random4,60,18,89,-6,2,0,5,True
ISMCTS,61,1,0,0,2,162,53,False
DQN,61,1,20,20,4,260,1,False
Random3,61,1,-9,-9,1,0,2,False
Random4,61,1,5,-9,3,0,5,False
ISMCTS,61,2,0,0,2,162,53,False
DQN,61,2,11,-9,1,260,1,False
Random3,61,2,8,17,4,0,2,False
Random4,61,2,13,17,3,0,5,False
ISMCTS,61,3,4,4,2,162,53,False
DQN,61,3,18,7,4,261,1,False
Random3,61,3,9,1,1,0,2,False
Random4,61,3,17,1,2,0,5,False
ISMCTS,61,4,6,2,2,162,53,False
DQN,61,4,11,-7,1,261,1,False
Random3,61,4,22,13,4,0,2,False
Random4,61,4,25,13,3,0,5,False
ISMCTS,61,5,6,0,2,162,53,False
DQN,61,5,32,21,4,262,1,False
Random3,61,5,12,-10,1,0,2,False
Random4,61,5,30,-10,3,0,5,False
ISMCTS,61,6,-3,-9,1,162,53,False
DQN,61,6,38,6,3,262,1,False
Random3,61,6,12,0,2,0,2,False
Random4,61,6,49,0,4,0,5,False
ISMCTS,61,7,3,6,3,162,53,False
DQN,61,7,46,8,4,263,1,False
Random3,61,7,13,1,1,0,2,False
Random4,61,7,50,1,1,0,5,False
ISMCTS,61,8,7,4,2,162,53,False
DQN,61,8,50,4,2,263,1,False
Random3,61,8,15,2,1,0,2,False
Random4,61,8,56,2,4,0,5,False
ISMCTS,61,9,8,1,2,162,53,False
DQN,61,9,59,9,4,264,1,False
Random3,61,9,21,6,3,0,2,False
Random4,61,9,56,6,1,0,5,False
ISMCTS,61,10,12,4,2,162,53,False
DQN,61,10,63,4,2,264,1,False
Random3,61,10,29,8,4,0,2,False
Random4,61,10,56,8,1,0,5,False
ISMCTS,61,11,15,3,2,162,53,False
DQN,61,11,63,0,1,264,1,False
Random3,61,11,34,5,3,0,2,False
Random4,61,11,64,5,4,0,5,False
ISMCTS,61,12,30,15,4,163,53,False
DQN,61,12,57,-6,1,264,1,False
Random3,61,12,34,0,2,0,2,False
Random4,61,12,71,0,3,0,5,False
ISMCTS,61,13,30,0,2,163,53,False
DQN,61,13,66,9,3,264,1,False
Random3,61,13,24,-10,1,0,2,False
Random4,61,13,88,-10,4,0,5,False
ISMCTS,61,14,30,0,1,163,53,False
DQN,61,14,73,7,4,265,1,False
Random3,61,14,30,6,3,0,2,False
Random4,61,14,91,6,2,0,5,False
ISMCTS,61,14,31,1,2,163,53,True
DQN,61,14,75,2,3,265,1,True
Random3,61,14,24,-6,1,0,2,True
Random4,61,14,110,-6,4,0,3,True
ISMCTS,62,1,0,0,1,163,53,False
DQN,62,1,5,5,3,265,1,False
Random3,62,1,9,9,4,0,3,False
Random4,62,1,2,9,2,0,5,False
ISMCTS,62,2,-10,-10,1,163,53,False
DQN,62,2,23,18,4,266,1,False
Random3,62,2,17,8,3,0,3,False
Random4,62,2,2,8,2,0,5,False
ISMCTS,62,3,-8,2,3,163,53,False
DQN,62,3,24,1,2,266,1,False
Random3,62,3,17,0,1,0,3,False
Random4,62,3,15,0,4,0,5,False
ISMCTS,62,4,-4,4,1,164,53,False
DQN,62,4,28,4,1,267,1,False
Random3,62,4,21,4,1,0,3,False
Random4,62,4,19,4,1,0,5,False
ISMCTS,62,5,9,13,4,165,53,False
DQN,62,5,32,4,3,267,1,False
Random3,62,5,20,-1,1,0,3,False
Random4,62,5,19,-1,2,0,5,False
ISMCTS,62,6,0,-9,1,165,53,False
DQN,62,6,49,17,4,268,1,False
Random3,62,6,25,5,3,0,3,False
Random4,62,6,22,5,2,0,5,False
ISMCTS,62,7,0,0,1,165,53,False
DQN,62,7,63,14,4,269,1,False
Random3,62,7,27,2,3,0,3,False
Random4,62,7,22,2,1,0,5,False
ISMCTS,62,8,8,8,4,166,53,False
DQN,62,8,64,1,1,269,1,False
Random3,62,8,29,2,2,0,3,False
Random4,62,8,27,2,3,0,5,False
ISMCTS,62,9,27,19,4,167,53,False
DQN,62,9,56,-8,1,269,1,False
Random3,62,9,34,5,3,0,3,False
Random4,62,9,27,5,2,0,5,False
ISMCTS,62,10,27,0,2,167,53,False
DQN,62,10,74,18,4,270,1,False
Random3,62,10,32,-2,1,0,3,False
Random4,62,10,27,-2,2,0,5,False
ISMCTS,62,11,22,-5,1,167,53,False
DQN,62,11,95,21,4,271,1,False
Random3,62,11,32,0,2,0,3,False
Random4,62,11,27,0,2,0,5,False
ISMCTS,62,11,22,0,2,167,53,True
DQN,62,11,100,5,3,271,1,True
Random3,62,11,52,20,4,0,3,True
Random4,62,11,18,20,1,0,6,True
ISMCTS,63,1,-2,-2,1,167,53,False
DQN,63,1,2,2,3,271,1,False
Random3,63,1,15,15,4,0,3,False
Random4,63,1,1,15,2,0,6,False
ISMCTS,63,2,-8,-6,1,167,53,False
DQN,63,2,4,2,2,271,1,False
Random3,63,2,22,7,3,0,3,False
Random4,63,2,14,7,4,0,6,False
ISMCTS,63,3,-8,0,2,167,53,False
DQN,63,3,22,18,4,272,1,False
Random3,63,3,26,4,3,0,3,False
Random4,63,3,8,4,1,0,6,False
ISMCTS,63,4,-8,0,2,167,53,False
DQN,63,4,21,-1,1,272,1,False
Random3,63,4,30,4,3,0,3,False
Random4,63,4,21,4,4,0,6,False
ISMCTS,63,5,-7,1,2,167,53,False
DQN,63,5,21,0,1,272,1,False
Random3,63,5,43,13,4,0,3,False
Random4,63,5,23,13,3,0,6,False
ISMCTS,63,6,-16,-9,1,167,53,False
DQN,63,6,22,1,2,272,1,False
Random3,63,6,61,18,4,0,3,False
Random4,63,6,29,18,3,0,6,False
ISMCTS,63,7,-16,0,1,167,53,False
DQN,63,7,28,6,3,272,1,False
Random3,63,7,71,10,4,0,3,False
Random4,63,7,29,10,1,0,6,False
ISMCTS,63,8,-3,13,4,168,53,False
DQN,63,8,32,4,2,272,1,False
Random3,63,8,65,-6,1,0,3,False
Random4,63,8,34,-6,3,0,6,False
ISMCTS,63,9,23,0,2,168,53,False
DQN,63,9,58,0,2,272,1,False
Random3,63,9,91,0,2,0,3,False
Random4,63,9,24,0,5,0,6,False
ISMCTS,63,10,26,3,1,168,53,False
DQN,63,10,62,4,2,272,1,False
Random3,63,10,95,4,2,0,3,False
Random4,63,10,29,4,4,0,6,False
ISMCTS,63,10,41,15,4,169,53,True
DQN,63,10,56,-6,1,272,1,True
Random3,63,10,102,7,3,0,3,True
Random4,63,10,29,7,2,0,7,True
ISMCTS,64,1,0,0,2,169,53,False
DQN,64,1,17,17,4,273,1,False
Random3,64,1,-4,-4,1,0,3,False
Random4,64,1,3,-4,3,0,7,False
ISMCTS,64,2,1,1,2,169,53,False
DQN,64,2,17,0,1,273,1,False
Random3,64,2,8,12,4,0,3,False
Random4,64,2,6,12,3,0,7,False
ISMCTS,64,3,1,0,1,169,53,False
DQN,64,3,31,14,4,274,1,False
Random3,64,3,8,0,1,0,3,False
Random4,64,3,8,0,3,0,7,False
ISMCTS,64,4,5,4,3,169,53,False
DQN,64,4,31,0,1,274,1,False
Random3,64,4,17,9,4,0,3,False
Random4,64,4,11,9,2,0,7,False
ISMCTS,64,5,31,0,2,169,53,False
DQN,64,5,47,-10,1,274,1,False
Random3,64,5,17,26,6,0,3,False
Random4,64,5,37,26,2,0,7,False
ISMCTS,64,6,34,3,2,169,53,False
DQN,64,6,51,4,3,274,1,False
Random3,64,6,19,2,1,0,3,False
Random4,64,6,44,2,4,0,7,False
ISMCTS,64,7,38,4,2,169,53,False
DQN,64,7,68,17,4,275,1,False
Random3,64,7,23,4,2,0,3,False
Random4,64,7,35,4,1,0,7,False
ISMCTS,64,8,39,1,2,169,53,False
DQN,64,8,82,14,4,276,1,False
Random3,64,8,18,-5,1,0,3,False
Random4,64,8,41,-5,3,0,7,False
ISMCTS,64,9,39,0,1,169,53,False
DQN,64,9,83,1,2,276,1,False
Random3,64,9,24,6,3,0,3,False
Random4,64,9,50,6,4,0,7,False
ISMCTS,64,10,35,-4,1,169,53,False
DQN,64,10,86,3,2,276,1,False
Random3,64,10,37,13,4,0,3,False
Random4,64,10,54,13,3,0,7,False
ISMCTS,64,11,35,0,1,169,53,False
DQN,64,11,99,13,4,277,1,False
Random3,64,11,38,1,2,0,3,False
Random4,64,11,56,1,3,0,7,False
ISMCTS,64,11,26,-9,1,169,54,True
DQN,64,11,102,3,3,277,1,True
Random3,64,11,58,20,4,0,3,True
Random4,64,11,58,20,2,0,7,True
ISMCTS,65,1,8,8,4,170,54,False
DQN,65,1,0,0,1,277,1,False
Random3,65,1,4,4,2,0,3,False
Random4,65,1,4,4,2,0,7,False
ISMCTS,65,2,11,3,2,170,54,False
DQN,65,2,1,1,1,277,1,False
Random3,65,2,12,8,4,0,3,False
Random4,65,2,8,8,3,0,7,False
ISMCTS,65,3,7,-4,1,170,54,False
DQN,65,3,8,7,3,277,1,False
Random3,65,3,25,13,4,0,3,False
Random4,65,3,8,13,2,0,7,False
ISMCTS,65,4,18,11,4,171,54,False
DQN,65,4,8,0,1,277,1,False
Random3,65,4,25,0,1,0,3,False
Random4,65,4,13,0,3,0,7,False
ISMCTS,65,5,32,14,4,172,54,False
DQN,65,5,9,1,2,277,1,False
Random3,65,5,26,1,2,0,3,False
Random4,65,5,13,1,1,0,7,False
ISMCTS,65,6,33,1,2,172,54,False
DQN,65,6,19,10,3,277,1,False
Random3,65,6,41,15,4,0,3,False
Random4,65,6,3,15,1,0,7,False
ISMCTS,65,7,46,13,4,173,54,False
DQN,65,7,25,6,2,277,1,False
Random3,65,7,47,6,2,0,3,False
Random4,65,7,-6,6,1,0,7,False
ISMCTS,65,8,54,8,3,173,54,False
DQN,65,8,41,16,4,278,1,False
Random3,65,8,37,-10,1,0,3,False
Random4,65,8,-4,-10,2,0,7,False
ISMCTS,65,9,71,17,4,174,54,False
DQN,65,9,41,0,2,278,1,False
Random3,65,9,45,8,3,0,3,False
Random4,65,9,-13,8,1,0,7,False
ISMCTS,65,10,76,5,3,174,54,False
DQN,65,10,41,0,2,278,1,False
Random3,65,10,63,18,4,0,3,False
Random4,65,10,-20,18,1,0,7,False
ISMCTS,65,11,84,8,4,175,54,False
DQN,65,11,42,1,2,278,1,False
Random3,65,11,70,7,3,0,3,False
Random4,65,11,-20,7,1,0,7,False
ISMCTS,65,12,82,-2,1,175,54,False
DQN,65,12,57,15,4,279,1,False
Random3,65,12,73,3,3,0,3,False
Random4,65,12,-20,3,2,0,7,False
ISMCTS,65,13,86,4,3,175,54,False
DQN,65,13,51,-6,1,279,1,False
Random3,65,13,73,0,2,0,3,False
Random4,65,13,-2,0,4,0,7,False
ISMCTS,65,14,91,5,3,175,54,False
DQN,65,14,51,0,2,279,1,False
Random3,65,14,89,16,4,0,3,False
Random4,65,14,-7,16,1,0,7,False
ISMCTS,65,14,112,21,4,176,54,True
DQN,65,14,51,0,2,279,1,True
Random3,65,14,84,-5,1,0,3,True
Random4,65,14,-7,-5,2,0,8,True
ISMCTS,66,1,0,0,2,176,54,False
DQN,66,1,4,4,3,279,1,False
Random3,66,1,17,17,4,0,3,False
Random4,66,1,-5,17,1,0,8,False
ISMCTS,66,2,1,1,2,176,54,False
DQN,66,2,8,4,3,279,1,False
Random3,66,2,17,0,1,0,3,False
Random4,66,2,6,0,4,0,8,False
ISMCTS,66,3,2,1,2,176,54,False
DQN,66,3,17,9,4,280,1,False
Random3,66,3,17,0,1,0,3,False
Random4,66,3,12,0,3,0,8,False
ISMCTS,66,4,-3,-5,1,176,54,False
DQN,66,4,25,8,3,280,1,False
Random3,66,4,30,13,4,0,3,False
Random4,66,4,12,13,2,0,8,False
ISMCTS,66,5,-10,-7,1,176,54,False
DQN,66,5,29,4,3,280,1,False
Random3,66,5,49,19,4,0,3,False
Random4,66,5,12,19,2,0,8,False
ISMCTS,66,6,-12,-2,1,176,54,False
DQN,66,6,33,4,3,280,1,False
Random3,66,6,49,0,2,0,3,False
Random4,66,6,26,0,4,0,8,False
ISMCTS,66,7,-20,-8,1,176,54,False
DQN,66,7,33,0,2,280,1,False
Random3,66,7,53,4,3,0,3,False
Random4,66,7,46,4,4,0,8,False
ISMCTS,66,8,-6,14,4,177,54,False
DQN,66,8,40,7,3,280,1,False
Random3,66,8,43,-10,1,0,3,False
Random4,66,8,51,-10,2,0,8,False
ISMCTS,66,9,-6,0,1,177,54,False
DQN,66,9,46,6,3,280,1,False
Random3,66,9,53,10,4,0,3,False
Random4,66,9,51,10,1,0,8,False
ISMCTS,66,10,-2,4,3,177,54,False
DQN,66,10,40,-6,1,280,1,False
Random3,66,10,54,1,2,0,3,False
Random4,66,10,68,1,4,0,8,False
ISMCTS,66,11,-12,-10,1,177,54,False
DQN,66,11,40,0,2,280,1,False
Random3,66,11,74,20,4,0,3,False
Random4,66,11,74,20,3,0,8,False
ISMCTS,66,12,-6,6,3,177,54,False
DQN,66,12,40,0,2,280,1,False
Random3,66,12,68,-6,1,0,3,False
Random4,66,12,90,-6,4,0,8,False
ISMCTS,66,13,-4,2,2,177,54,False
DQN,66,13,49,9,4,281,1,False
Random3,66,13,68,0,1,0,3,False
Random4,66,13,95,0,3,0,8,False
ISMCTS,66,14,-14,-10,1,177,54,False
DQN,66,14,56,7,3,281,1,False
Random3,66,14,87,19,4,0,3,False
Random4,66,14,95,19,2,0,8,False
ISMCTS,66,14,-14,0,2,177,55,True
DQN,66,14,47,-9,1,281,1,True
Random3,66,14,90,3,3,0,3,True
Random4,66,14,117,3,4,0,8,True
ISMCTS,67,1,8,8,4,178,55,False
DQN,67,1,4,4,2,281,1,False
Random3,67,1,0,0,1,0,3,False
Random4,67,1,4,0,2,0,8,False
ISMCTS,67,2,5,-3,1,178,55,False
DQN,67,2,17,13,4,282,1,False
Random3,67,2,0,0,2,0,3,False
Random4,67,2,10,0,3,0,8,False
ISMCTS,67,3,-5,-10,1,178,55,False
DQN,67,3,18,1,2,282,1,False
Random3,67,3,19,19,4,0,3,False
Random4,67,3,16,19,3,0,8,False
ISMCTS,67,4,-3,2,3,178,55,False
DQN,67,4,31,13,4,283,1,False
Random3,67,4,20,1,2,0,3,False
Random4,67,4,16,1,1,0,8,False
ISMCTS,67,5,1,4,3,178,55,False
DQN,67,5,32,1,2,283,1,False
Random3,67,5,34,14,4,0,3,False
Random4,67,5,13,14,1,0,8,False
ISMCTS,67,6,1,0,1,178,55,False
DQN,67,6,32,0,1,283,1,False
Random3,67,6,50,16,4,0,3,False
Random4,67,6,13,16,1,0,8,False
ISMCTS,67,7,6,5,3,178,55,False
DQN,67,7,35,3,2,283,1,False
Random3,67,7,40,-10,1,0,3,False
Random4,67,7,31,-10,4,0,8,False
ISMCTS,67,8,7,1,2,178,55,False
DQN,67,8,41,6,3,283,1,False
Random3,67,8,30,-10,1,0,3,False
Random4,67,8,50,-10,4,0,8,False
ISMCTS,67,9,7,0,2,178,55,False
DQN,67,9,55,14,4,284,1,False
Random3,67,9,35,5,3,0,3,False
Random4,67,9,47,5,1,0,8,False
ISMCTS,67,10,-2,-9,1,178,55,False
DQN,67,10,62,7,3,284,1,False
Random3,67,10,39,4,2,0,3,False
Random4,67,10,61,4,4,0,8,False
ISMCTS,67,11,-2,0,2,178,55,False
DQN,67,11,55,-7,1,284,1,False
Random3,67,11,43,4,3,0,3,False
Random4,67,11,80,4,4,0,8,False
ISMCTS,67,12,-2,0,1,178,55,False
DQN,67,12,58,3,2,284,1,False
Random3,67,12,52,9,4,0,3,False
Random4,67,12,84,9,3,0,8,False
ISMCTS,67,13,12,14,4,179,55,False
DQN,67,13,58,0,2,284,1,False
Random3,67,13,61,9,3,0,3,False
Random4,67,13,77,9,1,0,8,False
ISMCTS,67,14,25,13,4,180,55,False
DQN,67,14,55,-3,1,284,1,False
Random3,67,14,67,6,3,0,3,False
Random4,67,14,77,6,2,0,8,False
ISMCTS,67,15,18,-7,1,180,55,False
DQN,67,15,72,17,4,285,1,False
Random3,67,15,72,5,3,0,3,False
Random4,67,15,78,5,2,0,8,False
ISMCTS,67,16,32,14,4,181,55,False
DQN,67,16,74,2,3,285,1,False
Random3,67,16,72,0,1,0,3,False
Random4,67,16,78,0,1,0,8,False
ISMCTS,67,17,38,6,3,181,55,False
DQN,67,17,65,-9,1,285,1,False
Random3,67,17,73,1,2,0,3,False
Random4,67,17,96,1,4,0,8,False
ISMCTS,67,18,33,-5,1,181,55,False
DQN,67,18,82,17,4,286,1,False
Random3,67,18,77,4,3,0,3,False
Random4,67,18,96,4,2,0,8,False
ISMCTS,67,18,33,0,2,181,56,True
DQN,67,18,76,-6,1,286,1,True
Random3,67,18,93,16,4,0,3,True
Random4,67,18,102,16,3,0,8,True
ISMCTS,68,1,1,1,1,181,56,False
DQN,68,1,3,3,2,286,1,False
Random3,68,1,4,4,3,0,3,False
Random4,68,1,8,4,4,0,8,False
ISMCTS,68,2,12,11,4,182,56,False
DQN,68,2,7,4,3,286,1,False
Random3,68,2,5,1,2,0,3,False
Random4,68,2,8,1,1,0,8,False
ISMCTS,68,3,6,-6,1,182,56,False
DQN,68,3,29,22,4,287,1,False
Random3,68,3,5,0,2,0,3,False
Random4,68,3,8,0,2,0,8,False
ISMCTS,68,4,6,0,2,182,56,False
DQN,68,4,27,-2,1,287,1,False
Random3,68,4,23,18,4,0,3,False
Random4,68,4,8,18,2,0,8,False
ISMCTS,68,5,7,1,3,182,56,False
DQN,68,5,24,-3,1,287,1,False
Random3,68,5,41,18,4,0,3,False
Random4,68,5,8,18,2,0,8,False
ISMCTS,68,6,2,-5,1,182,56,False
DQN,68,6,24,0,2,287,1,False
Random3,68,6,41,0,2,0,3,False
Random4,68,6,29,0,4,0,8,False
ISMCTS,68,7,9,7,3,182,56,False
DQN,68,7,14,-10,1,287,1,False
Random3,68,7,42,1,2,0,3,False
Random4,68,7,47,1,4,0,8,False
ISMCTS,68,8,10,1,3,182,56,False
DQN,68,8,14,0,1,287,1,False
Random3,68,8,57,15,4,0,3,False
Random4,68,8,47,15,1,0,8,False
ISMCTS,68,9,10,0,1,182,56,False
DQN,68,9,14,0,1,287,1,False
Random3,68,9,69,12,4,0,3,False
Random4,68,9,51,12,3,0,8,False
ISMCTS,68,10,17,7,3,182,56,False
DQN,68,10,16,2,2,287,1,False
Random3,68,10,59,-10,1,0,3,False
Random4,68,10,68,-10,4,0,8,False
ISMCTS,68,11,11,-6,1,182,56,False
DQN,68,11,33,17,4,288,1,False
Random3,68,11,63,4,3,0,3,False
Random4,68,11,69,4,2,0,8,False
ISMCTS,68,12,12,1,1,182,56,False
DQN,68,12,37,4,2,288,1,False
Random3,68,12,70,7,4,0,3,False
Random4,68,12,73,7,2,0,8,False
ISMCTS,68,13,16,4,2,182,56,False
DQN,68,13,54,17,4,289,1,False
Random3,68,13,74,4,2,0,3,False
Random4,68,13,64,4,1,0,8,False
ISMCTS,68,14,18,2,3,182,56,False
DQN,68,14,48,-6,1,289,1,False
Random3,68,14,94,20,4,0,3,False
Random4,68,14,64,20,2,0,8,False
ISMCTS,68,15,21,3,2,182,56,False
DQN,68,15,52,4,3,289,1,False
Random3,68,15,88,-6,1,0,3,False
Random4,68,15,79,-6,4,0,8,False
ISMCTS,68,16,25,4,3,182,56,False
DQN,68,16,55,3,2,289,1,False
Random3,68,16,82,-6,1,0,3,False
Random4,68,16,94,-6,4,0,8,False
ISMCTS,68,17,42,17,4,183,56,False
DQN,68,17,63,8,3,289,1,False
Random3,68,17,72,-10,1,0,3,False
Random4,68,17,95,-10,2,0,8,False
ISMCTS,68,18,58,-10,1,183,56,False
DQN,68,18,89,0,2,289,1,False
Random3,68,18,98,0,2,0,3,False
Random4,68,18,95,0,6,0,8,False
ISMCTS,68,19,63,5,3,183,56,False
DQN,68,19,96,7,4,290,1,False
Random3,68,19,98,0,1,0,3,False
Random4,68,19,99,0,2,0,8,False
ISMCTS,68,19,58,-5,1,183,57,True
DQN,68,19,109,13,4,291,1,True
Random3,68,19,100,2,2,0,3,True
Random4,68,19,105,2,3,0,8,True
ISMCTS,69,1,2,2,2,183,57,False
DQN,69,1,5,5,3,291,1,False
Random3,69,1,-4,-4,1,0,3,False
Random4,69,1,13,-4,4,0,8,False
ISMCTS,69,2,3,1,1,183,57,False
DQN,69,2,11,6,3,291,1,False
Random3,69,2,4,8,4,0,3,False
Random4,69,2,14,8,1,0,8,False
ISMCTS,69,3,-6,-9,1,183,57,False
DQN,69,3,12,1,2,291,1,False
Random3,69,3,7,3,3,0,3,False
Random4,69,3,35,3,4,0,8,False
ISMCTS,69,4,-6,0,1,183,57,False
DQN,69,4,13,1,2,291,1,False
Random3,69,4,18,11,4,0,3,False
Random4,69,4,39,11,3,0,8,False
ISMCTS,69,5,-16,-10,1,183,57,False
DQN,69,5,14,1,2,291,1,False
Random3,69,5,33,15,4,0,3,False
Random4,69,5,49,15,3,0,8,False
ISMCTS,69,6,0,16,4,184,57,False
DQN,69,6,19,5,3,291,1,False
Random3,69,6,37,4,2,0,3,False
Random4,69,6,40,4,1,0,8,False
ISMCTS,69,7,4,4,3,184,57,False
DQN,69,7,12,-7,1,291,1,False
Random3,69,7,54,17,4,0,3,False
Random4,69,7,42,17,2,0,8,False
ISMCTS,69,8,-5,-9,1,184,57,False
DQN,69,8,32,20,4,292,1,False
Random3,69,8,56,2,2,0,3,False
Random4,69,8,45,2,3,0,8,False
ISMCTS,69,9,-1,4,2,184,57,False
DQN,69,9,26,-6,1,292,1,False
Random3,69,9,70,14,4,0,3,False
Random4,69,9,49,14,2,0,8,False
ISMCTS,69,10,-1,0,1,184,57,False
DQN,69,10,33,7,4,293,1,False
Random3,69,10,76,6,3,0,3,False
Random4,69,10,52,6,2,0,8,False
ISMCTS,69,11,-1,0,1,184,57,False
DQN,69,11,39,6,3,293,1,False
Random3,69,11,79,3,2,0,3,False
Random4,69,11,59,3,4,0,8,False
ISMCTS,69,12,-1,0,2,184,57,False
DQN,69,12,41,2,3,293,1,False
Random3,69,12,78,-1,1,0,3,False
Random4,69,12,74,-1,4,0,8,False
ISMCTS,69,13,3,4,3,184,57,False
DQN,69,13,41,0,1,293,1,False
Random3,69,13,90,12,4,0,3,False
Random4,69,13,74,12,1,0,8,False
ISMCTS,69,14,8,5,3,184,57,False
DQN,69,14,44,3,2,293,1,False
Random3,69,14,83,-7,1,0,3,False
Random4,69,14,89,-7,4,0,8,False
ISMCTS,69,15,10,2,3,184,57,False
DQN,69,15,45,1,2,293,1,False
Random3,69,15,96,13,4,0,3,False
Random4,69,15,89,13,1,0,8,False
ISMCTS,69,15,10,0,2,184,58,True
DQN,69,15,50,5,3,293,1,True
Random3,69,15,112,16,4,0,3,True
Random4,69,15,84,16,1,0,8,True
ISMCTS,70,1,-10,-10,1,184,58,False
DQN,70,1,18,18,4,294,1,False
Random3,70,1,8,8,3,0,3,False
Random4,70,1,0,8,2,0,8,False
ISMCTS,70,2,-3,7,3,184,58,False
DQN,70,2,18,0,2,294,1,False
Random3,70,2,26,18,4,0,3,False
Random4,70,2,-9,18,1,0,8,False
ISMCTS,70,3,21,24,4,185,58,False
DQN,70,3,10,-8,1,294,1,False
Random3,70,3,26,0,2,0,3,False
Random4,70,3,-9,0,2,0,8,False
ISMCTS,70,4,12,-9,1,185,58,False
DQN,70,4,23,13,4,295,1,False
Random3,70,4,32,6,2,0,3,False
Random4,70,4,-3,6,2,0,8,False
ISMCTS,70,5,12,0,1,185,58,False
DQN,70,5,28,5,3,295,1,False
Random3,70,5,43,11,4,0,3,False
Random4,70,5,-3,11,1,0,8,False
ISMCTS,70,6,12,0,2,185,58,False
DQN,70,6,21,-7,1,295,1,False
Random3,70,6,56,13,4,0,3,False
Random4,70,6,7,13,3,0,8,False
ISMCTS,70,7,12,0,2,185,58,False
DQN,70,7,36,15,4,296,1,False
Random3,70,7,54,-2,1,0,3,False
Random4,70,7,10,-2,3,0,8,False
ISMCTS,70,8,16,4,2,185,58,False
DQN,70,8,39,3,1,296,1,False
Random3,70,8,58,4,2,0,3,False
Random4,70,8,15,4,4,0,8,False
ISMCTS,70,9,27,11,3,185,58,False
DQN,70,9,52,13,4,297,1,False
Random3,70,9,59,1,2,0,3,False
Random4,70,9,6,1,1,0,8,False
ISMCTS,70,10,33,6,3,185,58,False
DQN,70,10,43,-9,1,297,1,False
Random3,70,10,60,1,2,0,3,False
Random4,70,10,24,1,4,0,8,False
ISMCTS,70,11,33,0,2,185,58,False
DQN,70,11,47,4,3,297,1,False
Random3,70,11,79,19,4,0,3,False
Random4,70,11,17,19,1,0,8,False
ISMCTS,70,12,34,1,2,185,58,False
DQN,70,12,42,-5,1,297,1,False
Random3,70,12,95,16,4,0,3,False
Random4,70,12,21,16,3,0,8,False
ISMCTS,70,12,27,-7,1,185,58,True
DQN,70,12,47,5,3,297,1,True
Random3,70,12,111,16,4,0,3,True
Random4,70,12,23,16,2,0,9,True
ISMCTS,71,1,-5,-5,1,185,58,False
DQN,71,1,1,1,2,297,1,False
Random3,71,1,5,5,3,0,3,False
Random4,71,1,15,5,4,0,9,False
ISMCTS,71,2,-10,-5,1,185,58,False
DQN,71,2,8,7,3,297,1,False
Random3,71,2,18,13,4,0,3,False
Random4,71,2,16,13,2,0,9,False
ISMCTS,71,3,-6,4,3,185,58,False
DQN,71,3,9,1,2,297,1,False
Random3,71,3,31,13,4,0,3,False
Random4,71,3,14,13,1,0,9,False
ISMCTS,71,4,-1,5,2,185,58,False
DQN,71,4,15,6,4,298,1,False
Random3,71,4,31,0,1,0,3,False
Random4,71,4,19,0,2,0,9,False
ISMCTS,71,5,8,9,4,186,58,False
DQN,71,5,15,0,1,298,1,False
Random3,71,5,38,7,3,0,3,False
Random4,71,5,19,7,1,0,9,False
ISMCTS,71,6,-1,-9,1,186,58,False
DQN,71,6,21,6,3,298,1,False
Random3,71,6,56,18,4,0,3,False
Random4,71,6,20,18,2,0,9,False
ISMCTS,71,7,6,7,4,187,58,False
DQN,71,7,25,4,2,298,1,False
Random3,71,7,60,4,2,0,3,False
Random4,71,7,21,4,1,0,9,False
ISMCTS,71,8,-2,-8,1,187,58,False
DQN,71,8,29,4,2,298,1,False
Random3,71,8,65,5,3,0,3,False
Random4,71,8,36,5,4,0,9,False
ISMCTS,71,9,11,13,4,188,58,False
DQN,71,9,30,1,2,298,1,False
Random3,71,9,58,-7,1,0,3,False
Random4,71,9,45,-7,3,0,9,False
ISMCTS,71,10,19,8,4,189,58,False
DQN,71,10,34,4,2,298,1,False
Random3,71,10,58,0,1,0,3,False
Random4,71,10,49,0,2,0,9,False
ISMCTS,71,11,19,0,1,189,58,False
DQN,71,11,36,2,3,298,1,False
Random3,71,11,58,0,1,0,3,False
Random4,71,11,63,0,4,0,9,False
ISMCTS,71,12,19,0,2,189,58,False
DQN,71,12,40,4,3,298,1,False
Random3,71,12,48,-10,1,0,3,False
Random4,71,12,85,-10,4,0,9,False
ISMCTS,71,13,28,9,3,189,58,False
DQN,71,13,40,0,2,298,1,False
Random3,71,13,62,14,4,0,3,False
Random4,71,13,78,14,1,0,9,False
ISMCTS,71,14,29,1,2,189,58,False
